action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,8023056,[],CHEMBL1947794,Displacement of radiolabeled spiperone from dopamine D2 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1CNCCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,,,CHEMBL1944599,Bioorg Med Chem Lett,2012.0,"{'bei': '12.15', 'le': '0.23', 'lle': '2.50', 'sei': '5.63'}",CHEMBL1945299,,CHEMBL1945299,6.00,0,http://www.openphacts.org/units/Nanomolar,1574351,=,1,1,=,,IC50,nM,,1000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,6.0
,,8023057,[],CHEMBL1947794,Displacement of radiolabeled spiperone from dopamine D2 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,OCc1cc([C@@H](O)CNCCc2ccc(CNCCc3ccccc3)cc2)ccc1O,,,CHEMBL1944599,Bioorg Med Chem Lett,2012.0,,CHEMBL1945300,,CHEMBL1945300,,0,http://www.openphacts.org/units/Nanomolar,1574352,<,1,1,>,,IC50,nM,,7943.28,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,5.1
,,8023058,[],CHEMBL1947794,Displacement of radiolabeled spiperone from dopamine D2 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1ccc2c([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)ccc(O)c2[nH]1,,,CHEMBL1944599,Bioorg Med Chem Lett,2012.0,,CHEMBL1945503,,CHEMBL1945503,,0,http://www.openphacts.org/units/Nanomolar,1574609,<,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,5.0
,,8023059,[],CHEMBL1947794,Displacement of radiolabeled spiperone from dopamine D2 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1CNCc1ccc(CCNC[C@@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,,,CHEMBL1944599,Bioorg Med Chem Lett,2012.0,"{'bei': '11.88', 'le': '0.23', 'lle': '2.24', 'sei': '5.35'}",CHEMBL1945504,,CHEMBL1945504,5.70,0,http://www.openphacts.org/units/Nanomolar,1574610,=,1,1,=,,IC50,nM,,1995.26,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,5.7
,,10858697,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCCCCCCCCCCCCCCCCCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,,CHEMBL2016621,,CHEMBL2016621,,0,http://www.openphacts.org/units/Nanomolar,1634046,>,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,10858698,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCCCCCCCCCCCCCCCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,,CHEMBL2016620,,CHEMBL2016620,,0,http://www.openphacts.org/units/Nanomolar,1634045,>,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,10858699,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCCCCCCCCCCCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,,CHEMBL2016619,,CHEMBL2016619,,0,http://www.openphacts.org/units/Nanomolar,1634044,>,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,10858700,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCCCCCCCCCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,,CHEMBL2016618,,CHEMBL2016618,,0,http://www.openphacts.org/units/Nanomolar,1634043,>,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,10858701,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCCCCCCCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,,CHEMBL2016617,,CHEMBL2016617,,0,http://www.openphacts.org/units/Nanomolar,1634042,>,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,10858702,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCCCCCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,"{'bei': '6.83', 'le': '0.13', 'lle': '-2.04', 'sei': '5.48'}",CHEMBL2016616,,CHEMBL2016616,5.61,0,http://www.openphacts.org/units/Nanomolar,1634041,=,1,1,=,,IC50,nM,,2440.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,2440.0
,,10858703,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCCCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,"{'bei': '7.16', 'le': '0.14', 'lle': '-1.19', 'sei': '5.55'}",CHEMBL2016615,,CHEMBL2016615,5.68,0,http://www.openphacts.org/units/Nanomolar,1634040,=,1,1,=,,IC50,nM,,2078.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,2078.0
,,10858704,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCCCC(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,,,CHEMBL2016514,J Med Chem,2012.0,"{'bei': '10.18', 'le': '0.20', 'lle': '-1.24', 'sei': '9.86'}",CHEMBL2016614,,CHEMBL2016614,5.05,0,http://www.openphacts.org/units/Nanomolar,1634039,=,1,1,=,,IC50,nM,,8939.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,8939.0
,,10858705,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3N(C(=O)CCCCCCCCCCCCCCCCCCC(=O)N3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,,CHEMBL2016613,,CHEMBL2016613,,0,http://www.openphacts.org/units/Nanomolar,1634038,>,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,10858706,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3N(C(=O)CCCCCCCCCCCCCCCCC(=O)N3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,,CHEMBL2016612,,CHEMBL2016612,,0,http://www.openphacts.org/units/Nanomolar,1634037,>,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,10858707,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3N(C(=O)CCCCCCCCCCCCC(=O)N3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,,CHEMBL2016611,,CHEMBL2016611,,0,http://www.openphacts.org/units/Nanomolar,1634036,>,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,10858708,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3N(C(=O)CCCCCCCCCCC(=O)N3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,,CHEMBL2016610,,CHEMBL2016610,,0,http://www.openphacts.org/units/Nanomolar,1634035,>,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,10858709,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3N(C(=O)CCCCCCCCC(=O)N3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,,CHEMBL2016609,,CHEMBL2016609,,0,http://www.openphacts.org/units/Nanomolar,1634034,>,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,10858710,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3N(C(=O)CCCCCCC(=O)N3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,"{'bei': '7.04', 'le': '0.14', 'lle': '-3.07', 'sei': '7.12'}",CHEMBL2016608,,CHEMBL2016608,5.58,0,http://www.openphacts.org/units/Nanomolar,1634033,=,1,1,=,,IC50,nM,,2662.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,2662.0
,,10858711,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCCCC(=O)N1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,,,CHEMBL2016514,J Med Chem,2012.0,"{'bei': '12.70', 'le': '0.25', 'lle': '-0.67', 'sei': '15.61'}",CHEMBL2016607,,CHEMBL2016607,6.11,0,http://www.openphacts.org/units/Nanomolar,1634032,=,1,1,=,,IC50,nM,,776.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,776.0
,,10858712,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,"{'bei': '20.46', 'le': '0.40', 'lle': '2.97', 'sei': '21.66'}",CHEMBL42,CLOZAPINE,CHEMBL42,6.69,0,http://www.openphacts.org/units/Nanomolar,1634031,=,1,1,=,,IC50,nM,,206.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,206.0
,,10858723,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCCCCCCCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,,CHEMBL2016632,,CHEMBL2016632,,0,http://www.openphacts.org/units/Nanomolar,1634057,<,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,5.0
,,10858724,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCCCCCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,"{'bei': '5.02', 'le': None, 'lle': None, 'sei': None}",CHEMBL2016631,,CHEMBL2016631,5.11,0,http://www.openphacts.org/units/Nanomolar,1634056,=,1,1,=,,IC50,nM,,7762.47,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,5.11
,,10858725,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,"{'bei': '5.17', 'le': '0.10', 'lle': '-5.92', 'sei': '4.14'}",CHEMBL2016630,,CHEMBL2016630,4.97,0,http://www.openphacts.org/units/Nanomolar,1634055,=,1,1,=,,IC50,nM,,10715.19,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,4.97
,,10858726,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,"{'bei': '6.38', 'le': '0.12', 'lle': '-4.15', 'sei': '4.97'}",CHEMBL2016629,,CHEMBL2016629,5.96,0,http://www.openphacts.org/units/Nanomolar,1634054,=,1,1,=,,IC50,nM,,1096.48,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,5.96
,,10858727,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,"{'bei': '8.11', 'le': '0.16', 'lle': '-1.98', 'sei': '6.13'}",CHEMBL2016628,,CHEMBL2016628,7.35,0,http://www.openphacts.org/units/Nanomolar,1634053,=,1,1,=,,IC50,nM,,44.67,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,7.35
,,10858728,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,"{'bei': '8.69', 'le': '0.17', 'lle': '-0.92', 'sei': '6.36'}",CHEMBL2016627,,CHEMBL2016627,7.63,0,http://www.openphacts.org/units/Nanomolar,1634052,=,1,1,=,,IC50,nM,,23.44,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,7.63
,,10858729,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,"{'bei': '8.31', 'le': '0.16', 'lle': '-0.71', 'sei': '5.89'}",CHEMBL2016626,,CHEMBL2016626,7.06,0,http://www.openphacts.org/units/Nanomolar,1634051,=,1,1,=,,IC50,nM,,87.1,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,7.06
,,10858730,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,"{'bei': '11.14', 'le': '0.22', 'lle': '-0.90', 'sei': '9.74'}",CHEMBL2016625,,CHEMBL2016625,5.84,0,http://www.openphacts.org/units/Nanomolar,1634050,=,1,1,=,,IC50,nM,,1445.44,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,5.84
,,10858731,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCC(=O)OCCOC(=O)CCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,"{'bei': '6.18', 'le': '0.12', 'lle': '-0.34', 'sei': '3.63'}",CHEMBL2016624,,CHEMBL2016624,5.62,0,http://www.openphacts.org/units/Nanomolar,1634049,=,1,1,=,,IC50,nM,,2398.83,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,5.62
,,10858732,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCCC(=O)N3CCN(C(=O)CCCC(=O)N4CCN(C(=O)CCCC(=O)NN5c6ccc(Cl)cc6N=C(N6CCN(C)CC6)c6ccccc65)CC4)CC3)c3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,"{'bei': '4.88', 'le': None, 'lle': None, 'sei': None}",CHEMBL2016623,,CHEMBL2016623,5.58,0,http://www.openphacts.org/units/Nanomolar,1634048,=,1,1,=,,IC50,nM,,2630.27,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,5.58
,,10858733,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCC(=O)N3CCN(C(=O)CCC(=O)NN4c5ccc(Cl)cc5N=C(N5CCN(C)CC5)c5ccccc54)CC3)c3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,"{'bei': '6.20', 'le': '0.12', 'lle': '0.25', 'sei': '4.05'}",CHEMBL2016622,,CHEMBL2016622,5.79,0,http://www.openphacts.org/units/Nanomolar,1634047,=,1,1,=,,IC50,nM,,1621.81,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,5.79
,,10858734,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCCCCCCCCCCCCCCCCCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,,CHEMBL2016621,,CHEMBL2016621,,0,http://www.openphacts.org/units/Nanomolar,1634046,<,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,5.0
,,10858735,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCCCCCCCCCCCCCCCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,,CHEMBL2016620,,CHEMBL2016620,,0,http://www.openphacts.org/units/Nanomolar,1634045,<,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,5.0
,,10858736,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCCCCCCCCCCCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,,CHEMBL2016619,,CHEMBL2016619,,0,http://www.openphacts.org/units/Nanomolar,1634044,<,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,5.0
,,10858737,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCCCCCCCCCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,,CHEMBL2016618,,CHEMBL2016618,,0,http://www.openphacts.org/units/Nanomolar,1634043,<,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,5.0
,,10858738,[],CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCCCCCCCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,,,CHEMBL2016514,J Med Chem,2012.0,,CHEMBL2016617,,CHEMBL2016617,,0,http://www.openphacts.org/units/Nanomolar,1634042,<,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,5.0
